reviewerID,name,location,yelpJoinDate,friendCount,reviewCount,firstCount,usefulCount,coolCount,funnyCount,complimentCount,tipCount,fanCount
Jh0UAJ5StfqKS1kGq2_1cg,Christina grad student foodie M.,"South Bend, IN",March 2009,14,64,13,96,26,44,9,0,7
pgLsGu_uUW2j0LUQETOwaw,Sonia B.,"Niles, IL",January 2010,11,11,0,1,0,0,0,0,0
-vdktdIDCHjuO-O-g4Q00w,Rima K.,"Chicago, IL",May 2009,5,39,3,49,5,17,0,0,1
WRoHlB0XM2jr9IyghspdoA,mary Who's yo Foodaddy? b.,"Bucktown, Chicago, IL",August 2008,32,52,0,44,21,15,6,0,0
A9blsObvhtFH7jc-UBjWrg,Ann but I don't want to cook Y.,"Chicago, IL",May 2007,43,309,15,300,146,134,31,3,5
kK6J84bhnoT_3Lz7yTXtEg,Vanessa L.,"San Rafael, CA",March 2010,22,46,0,32,5,4,8,0,0
t-WxnCLhXxXsazgdeLeq1Q,Phil H.,"Aurora, IL",January 2010,3,19,0,4,0,3,0,10,0
0omPd8_8w_vnMU3zAwgTbA,Liz N.,"Chicago, IL",December 2010,0,24,1,4,4,2,1,0,0
UnHWt9b9ekVPkDCoqOhCMg,Barry Chip M.,"McDonough, GA",May 2010,1,20,2,4,0,0,2,1,0
w49SkDLHKmSckLi6xGSP2A,eriin w.,"San Francisco, CA",December 2006,35,88,5,44,63,3,17,0,5
hjiI_flwQL4Vw_8lbfT0Zw,Sunny H.,"Chicago, IL",January 2011,49,6,0,4,2,1,0,2,0
I3kDZLtyl28k28qaLjshmg,Doug H.,"Chicago, IL",October 2010,105,9,0,2,0,0,0,37,1
SC7a1hebeknH3R7xvB3kuA,Lezah G.,"Chicago, IL",March 2007,27,83,2,61,24,7,25,0,2
AilTB2AwEQjSRZJjDaylMA,Ryan B.,"Chicago, IL",September 2010,5,6,0,1,0,0,0,0,0
M2jdDij70PK3ZW1UiONcuQ,Maria W.,"Chicago, IL",April 2009,0,8,0,1,1,0,0,0,0
Ws0Vn6Sg94DYTCpR5FtO_g,Salmaan T.,"Washington, DC",October 2009,12,182,7,89,25,33,20,0,4
fENt1nVYhsocOXiWPmkoIw,D C.,"Chicago, IL",August 2009,0,11,0,3,0,0,0,0,0
yyR1qtaPwfYrAAPxzCE_mw,Shelly K.,"West New York, NJ",December 2009,5,47,8,39,9,24,4,9,0
RSwDOjskQlGmw0qWXCbYIg,Lisa D.,"Chicago, IL",January 2009,3,4,1,2,0,0,0,0,0
ya-6upSzjT9gs06WskGtdA,Jeffrey R.,"Chicago, IL",November 2011,5,14,0,20,9,45,3,0,1
nCaQSHG2aWqnnGk-XQrBMA,Caroline M.,"Chicago, IL",July 2007,0,11,0,8,1,1,0,0,0
Is6um9yzaaRuukj6fEGjdA,John E.,"Chicago, IL",February 2010,0,8,1,1,0,0,0,0,0
owmfnJMYKs8FgxYJXPGxRg,Ke Kema29 M.,"Chicago, IL",December 2011,1,67,0,10,6,2,1,0,1
vk5UcdfPIlwAjqBBbRLRMQ,Johanna L.,"Chicago, IL",December 2007,2,61,2,33,9,3,0,0,0
ilS4ZJhpDLL6qr7avfKBfQ,Liz RZ F.,"West Chicago, IL",April 2009,3,35,2,22,6,2,2,0,2
_EY4M46VOj9amqlv2J_-IQ,Jennifer B.,"Chicago, IL",November 2007,0,19,1,17,3,1,2,0,0
jGLVrI1Z8F3y4qsBnZqqWA,Mimi Aka the Ass-Kicking-One S.,"Atlanta, GA",April 2010,75,202,27,269,91,140,86,0,2
mlVFSyuzqJbF66XtCQ8Hkw,Jeremy ChicagoKrash K.,"Chicago, IL",March 2009,3,21,2,13,5,4,1,0,0
tkP6oiOo9fJTncE1WhqYCQ,Cerene the Cupcake Queen P.,"Chicago, IL",April 2010,39,117,5,112,30,26,23,2,3
5k79ZN7B9umAqyIwNzUaxw,P P.,"Chicago, IL",November 2008,7,16,0,11,0,0,0,0,0
3k2Hg-2knFBjBcZn4tQq7g,karen I Love Food l.,"Chicago, IL",August 2009,0,22,0,1,1,1,1,0,0
ixWaZl1dl9H1QSGendk8hg,Tomas J.,"Chicago, IL",April 2008,1,12,0,3,1,1,1,0,0
j6xPdzuL-7VTMmN9DHPPug,Wemi A.,"Oak Park, IL",January 2011,1,14,0,2,0,0,1,0,0
ZbucS8M7PYPlF8ZhflhBHw,Bill M.,"Chicago, IL",April 2007,0,11,2,14,6,2,0,0,0
Es_RQ3NSJD6hEXuogofOEA,T R.,"Chicago, IL",November 2008,2,7,1,3,2,5,0,0,0
iv_QXg5Zqlw72hqS-le6Bw,Jason Culinary Sherpa L.,"Middletown, CT",June 2008,40,306,45,253,63,140,41,6,7
QlHfQ-m2vJLco9hEfkeBKQ,Amanda M.,"Chicago, IL",June 2009,0,4,0,1,0,1,0,0,0
g1QWcAF7-Vm6pK2hs08FIA,Lynn H.,"Grand Rapids, MI",October 2010,4,13,2,1,0,1,0,1,0
qzy_zyt1Pr85Biau0c-eyA,Carter G.,"Williamstown, MA",December 2007,0,30,0,52,19,16,1,0,0
HuT7G9A1x6DXvg_eQbYEAg,Rose C.,"Chicago, IL",July 2009,0,4,0,0,0,0,0,0,0
BqUIQ1vvd-V89IZornhb7g,Bill BZLincolnPark Z.,"Chicago, IL",November 2009,0,16,0,4,3,4,0,0,0
-H1gpNCwggKzdHs8YgeHKQ,Kimberly D.,"Chicago, IL",May 2007,9,67,1,29,9,12,7,0,0
fgm-zqpQg8GYfeifIulUuQ,Brian L.,"Waukegan, IL",May 2010,44,47,0,31,5,15,14,0,1
Z6ztrTWJAkpTuxeIW73zWg,Tom B.,"Chicago, IL",August 2010,0,11,0,0,0,0,1,0,0
TWXBmsVvRLD9DuGx78bd3g,mira mira mi v.,"Chicago, IL",January 2011,4,5,0,4,0,0,0,0,0
BXM-cc8HXlRjrrzItvwrOA,John K.,"Lockport, IL",March 2010,4,28,4,10,2,3,2,11,1
ieTNfnlKfWDaDKUQtdiFcQ,michael g.,"Chicago, IL",July 2008,0,21,1,20,3,1,1,0,0
CBqupmZL3YOxP2ESgIWmeg,Mara A.,"Chicago, IL",March 2009,120,183,13,308,130,249,128,36,12
Xdtan0jwPhbxfzkZ2rElSw,maureen f.,"Park Ridge, IL",September 2010,0,3,0,0,0,0,0,0,0
_KeUc-DpRXaexG5XAgcNBw,Michael question everything B.,"Austin, TX",September 2008,22,82,4,91,40,33,13,0,2
VQx4B4cQVWua_uUFLUZYvg,Laura L.,"Elmhurst, IL",September 2010,0,4,0,3,0,1,0,0,0
fkz8dlrDoJ3HpYlDQjcy8Q,Ella S.,"Chicago, IL",August 2011,0,8,0,1,0,0,0,0,0
G7wRjbdF8yDWvXpomFjoyg,Jeanine S.,"Chicago, IL",October 2008,4,34,1,22,7,6,1,0,1
wqamtwvUTrwZ5LwOyHKkIA,Darryll T.,"Marseilles, IL",January 2011,3,1,0,0,0,0,0,0,0
uVRVZgQ8wN5WevIkD3Nbsw,s Sarbear b.,"Chicago, IL",February 2008,1,25,0,10,1,4,1,0,1
1KjV5ZklsF19KbtpIWr2Fg,Brenda Brendisima S.,"Chicago, IL",May 2007,8,135,9,82,37,12,6,0,2
vxWiCv9BXGKup1BkFYERbw,Kelly B.,"Chicago, IL",September 2010,0,19,0,6,1,0,0,0,0
ym5_5Z7E3ztSJGr1xuz9DA,Jennifer M.,"Chicago, IL",July 2010,1,40,0,9,5,2,1,0,0
84Sp8-qzEclOcQIwsIr0LQ,Bader BaderEX E.,"Rolla, MO",October 2010,1,6,0,4,1,4,0,1,0
szVKhukXW5iLIR7ptyucoQ,Erin Erin Wieland M.,"Chicago, IL",June 2008,7,29,0,17,11,11,1,0,0
OPTu84OY8nY8Hsf0FnQctg,M H.,"St Paul, MN",February 2010,1,31,0,12,7,12,2,0,1
QpcxkwFCHV34Z7hzBPUYTQ,Gillian C.,"Chicago, IL",April 2009,8,10,0,13,4,2,2,0,1
1-sgbgfuiSqzvRnWTsSRsg,Craig L.,"Buffalo Grove, IL",July 2010,0,31,0,21,8,5,2,0,0
8W8wUG7E4lJ3ghx4TUrBZg,Andriv Zinoviy babydree T.,"Chicago, IL",October 2010,41,34,0,6,1,1,7,0,0
NaAzlqPVJ5WvDypvgucfrw,Melissa when I was 16 I was down with the clowns H.,"Chicago, IL",September 2007,53,76,1,181,107,65,62,14,3
u9TQEdB8TeZyrpnOgxpqgQ,Rina R.,"Oakland, CA",July 2007,1,63,2,40,17,10,2,0,0
6y5FddadSJfZNatjuJ0vhQ,Kim V.,"Coraopolis, PA",May 2009,0,36,3,22,2,0,1,3,0
yoYhR6AQbfgW_SNadsfijQ,Ilia P.,"Raleigh, NC",April 2009,0,8,3,8,2,0,1,0,0
r7cxjaarLuoKujF70uvr1Q,Manda Mandy F.,"Chicago, IL",June 2010,3,12,1,1,1,0,0,0,0
qDuEJozrojFK6E-cqtPsDA,Wendy R.,"Marietta, GA",August 2009,1,9,1,9,3,0,1,0,0
m3CjczHVAv79Y_0NPjT-Rw,Michael D.,"Battle Creek, MI",May 2010,15,122,56,110,21,9,2,0,1
JL80Mflj6TeQKkTgsgjNUA,Mandy J.,"Chicago, IL",July 2012,1,7,0,0,0,0,1,0,0
49dM7G4_YaEY4GxXfpdTPw,patty p.,"Vacaville, CA",January 2010,5,8,0,7,0,3,0,8,0
5RgZncPRPhLcNZzcMPC4Cw,Casey G.,"Chicago, IL",September 2012,0,4,0,0,0,0,0,0,0
gO9-Ahc8J39rVjKUJD3qIg,Jai K.,"Chicago, IL",August 2008,0,2,0,0,0,0,0,0,0
ZRpWNOFeHSJWdBA5yjRy_A,Lexy A-Bomb B.,"Chicago, IL",July 2008,7,23,0,23,10,13,5,0,0
_gcq4uUEuzcNO1mXZRvHEg,Gabe T.,"Vallejo, CA",June 2009,0,7,0,8,1,1,0,32,0
mHKP4KpM46nlcDzk4xVE1Q,Marina F.,"Lakeview, Chicago, IL",August 2012,0,1,0,0,0,0,0,0,0
sRX0XadZpFomLX6L0EnEIA,Nicholas M.,"Chicago, IL",June 2008,0,8,1,4,0,0,0,0,0
i8im98SJLX3UBzveRCfyuw,Taylor P.,"Chicago, IL",October 2011,1,26,1,25,9,4,1,0,0
8BpgofLlYtId38npJ1lOxQ,Rachelle M.,"Chicago, IL",September 2008,0,10,0,7,4,2,0,0,0
E0aQOB4_W0tWB9hISHqHLA,Andrew C.,"Chicago, IL",July 2011,0,7,0,8,0,0,0,0,0
1vWJ_JAYgPHahRac5ksFPg,Rebecca B.,"Chicago, IL",May 2010,4,65,0,33,17,9,2,0,0
QWi7ICXapjx7OwHOny3IzA,Rachel S.,"Mission Viejo, CA",April 2010,5,115,7,61,23,10,6,0,2
rxfK-6scFh1YGaoDI48DqA,jackie m.,"Chicago, IL",June 2007,1,59,8,87,13,24,3,0,1
dT-v21MYJwU3BS633fzBSg,Shane E.,"Chicago, IL",August 2008,29,13,0,7,4,17,1,0,0
_8RDW1T75AWXiO7z1W8xHA,Kenny D.,"Columbus, OH",April 2011,0,11,0,1,1,3,3,0,0
IMSWNZv-9aueL57yQdDRIg,amanda g.,"Akron, OH",August 2008,13,98,32,122,33,36,11,7,2
Hyit6egABQwQGQygYeG0JA,Lily Lil'kim K.,"Los Angeles, CA",September 2009,3,9,0,4,3,2,0,0,0
iXtzYLQwEN5zaRkdJhLPNw,Patrick S.,"Chicago, IL",September 2008,0,12,1,7,1,2,0,0,0
IOzIOHdb2tpDUMAAq6XWFw,whinde WhinDiva d.,"Campbell, CA",December 2007,15,38,1,26,8,10,2,0,0
HzDWPqqC6wDjo9nvoEGpMA,Jason A.,"Chicago, IL",July 2010,10,24,0,34,5,7,0,0,0
A00OxVRQtzUbmqIG9yAPBg,Amy K.,"Chicago, IL",March 2009,2,7,0,3,1,0,0,0,0
-Dvg-2UjtmaKBo517MDiWQ,"Ckoka high 5,,, yesss C.","Santa Clara, CA",October 2009,2,101,0,27,8,13,2,37,0
oi6BhHBe8V6kjw-Xz5dOXg,Jayson M.,"Chicago, IL",May 2010,1,5,0,4,0,0,0,0,0
D5oN1xPmbKrU9PInAxgVwQ,R Urban Foodie C.,"Washington, DC",March 2009,28,115,0,50,38,22,7,2,3
8DDgJuKgsPySrqn-dAf_xQ,Aminda Minds S.,"Chicago, IL",March 2008,26,65,0,102,46,62,19,2,4
bQ62BoClbiglAfpbXAYMuw,Dave S.,"Chicago, IL",October 2010,14,4,0,1,0,0,0,0,0
RwHim689x2U-oaA4uEOwTw,Katie Future Crazy Cat Lady T.,"Naperville, IL",September 2010,1,21,0,4,1,0,1,0,0
dZUSGwaoEQ9xvXMvvOM_PA,Erin J.,"Chicago, IL",September 2010,30,36,4,36,15,13,1,0,0
murCfVDCizxaC08ST9xjAQ,Linda C.,"Chicago, IL",October 2007,3,60,4,17,5,11,11,0,0
G4gRfbKh5y_Yvri-Xf1L8Q,laneka lil miss sunshine g.,"Chicago, IL",September 2010,19,130,12,61,22,49,24,0,2
jHdKT_ClouWiyEhCndnexQ,Michael M.,"Oak Park, IL",March 2010,27,3,0,4,3,1,3,0,0
gWQSQEOsmDTKJ--CY5l_Vg,Bee S.,"Chicago, IL",September 2011,0,2,0,0,0,0,0,0,0
Tcd0SxgdAGkEdNR_-jSvBA,Will Yinzer S.,"Brooklyn, NY",October 2009,0,230,3,49,19,6,0,0,1
mU_VuiZUtBh_y-UcMNaJyA,Jason M.,"Chicago, IL",February 2012,9,1,0,3,1,0,1,32,0
-IeD9WJbaZ-_cN7LCzeruw,Brandi B. W.,"Chicago, IL",March 2009,4,15,2,5,5,2,3,0,0
2WZazR-CfkjkSRdaGSSU0w,Coralie CoCo B.,"Buffalo, NY",June 2010,27,272,14,448,321,199,84,24,6
-tVbwv5jQhtTz0GulN97BA,Jim 4thepeople D.,"Alabaster, AL",January 2010,1,10,5,2,0,0,1,3,0
WS1bv3kp_FF79XE8b8UgAQ,p l.,"Chicago, IL",July 2007,0,10,0,4,0,0,1,0,0
aIqgPLZzJi2Fwpgwa34l7Q,Kristen D.,"Hawthorn Woods, IL",March 2012,2,27,1,4,1,1,1,0,0
Jb0U3KAw-BXJmjOIzcl4NA,Jason G.,"Chicago, IL",March 2010,0,2,0,0,0,0,0,0,0
ReqcDywpWCg8M6knntyWxQ,Sean S.,"Burbank, CA",October 2008,0,4,1,2,2,2,0,0,0
aL9hqNLfPWt_Lw2r9AteoQ,K T Y.,"Chicago, IL",February 2008,6,86,0,53,16,27,3,0,0
YusY63t3LtQyYALu27kHfw,Glenn D.,"Chicago, IL",March 2010,4,52,5,44,16,18,2,0,1
GkTBRgRQDzLch6o_ONPDPQ,Jose R.,"Merrillville, IN",May 2010,5,4,1,1,1,2,0,0,0
W2Bh7AZ0w03US0U3sJ4U-Q,James skurch S.,"Chicago, IL",January 2011,2,7,0,5,2,0,0,0,1
EX4fqGIYr2r0Wl-0llbdHQ,Tim the fat kid H.,"Chicago, IL",October 2011,8,9,0,15,5,2,1,1,0
WnwYen5MeuCZ_Js3R-iGQw,Kelli A.,"Chicago, IL",April 2009,18,86,5,53,17,7,8,6,2
M2_p2VRHpTZT7uk5G0rGwg,Reema S.,"Chicago, IL",March 2011,2,13,0,8,3,1,2,4,0
80Q4bG5eraSMHkclFw74SQ,Gretchen Thegretch1 C.,"Racine, WI",December 2011,1,9,1,3,0,0,0,0,0
oieyF6PQCpIQDNOQPM5hPA,Yolanda O.,"Chicago, IL",March 2012,2,3,0,10,1,0,0,2,0
loHJawKwUkKVhBNkEaWJmA,C R.,"Chicago, IL",April 2008,9,4,0,8,3,4,2,0,0
0Q054fpSX2tunjRKmtsvIw,Amanda W.,"Chicago, IL",April 2008,8,49,2,34,7,4,2,0,0
Mna6U7kUX36l8-dpDt-U-A,Angel Fawn Liebowitz S.,"Bartlett, IL",February 2009,23,102,8,106,17,22,11,5,0
yAIwM1CMdUc1mxka-KFsew,Roseann Anxiously Awaiting the Next Meal M.,"Chicago, IL",September 2008,34,233,19,530,245,217,51,0,6
SVBE5JaQTsptrmWm2pxolg,Sarah S.,"Chicago, IL",August 2010,25,35,0,10,4,9,0,5,0
TWVVfRKkFyoZMyujrQ0a5w,Jacqueline Jaki M.,"Chicago, IL",July 2009,4,48,0,30,5,6,3,1,0
3xhPvhRjXWdNlZWyMlGEQA,Amber B.,"Chicago, IL",September 2011,35,6,0,8,7,6,3,0,0
1AZ7pjtn5g1Fq4vxyRhuuA,Randy M.,"Broomfield, CO",December 2007,8,116,2,94,22,19,6,3,3
Ie3Ah5H8AFdMCxQXBoKqcA,Brad K.,"Chicago, IL",December 2010,12,4,0,12,1,2,0,0,0
CiQk5MWr2uF5KtkUUgMj9A,Jeff S.,"Near Southside, Chicago, IL",June 2008,21,175,10,148,70,155,21,29,3
rLuK7WsnUkXU7IdAH3HF6Q,Eric D.,"Evanston, IL",December 2011,14,10,0,6,2,1,0,0,0
i8CDZlzcpncppvxLtDzFMQ,Lindsay Y.,"Chicago, IL",January 2012,22,8,0,0,1,0,1,6,1
hy4uEHgITEfzxrXzyDhCRg,Chas fangboner M.,"Cleveland, OH",June 2009,39,260,43,139,112,316,52,114,1
aqQ-aprQyvPu3AAW5Vq63g,Egan Vegan Chicago V.,"Chicago, IL",December 2007,152,71,6,251,105,53,30,19,42
9ynasN32yrC_Rl1jPWLoSQ,Lauren C.M.Y. K.,"Chicago, IL",December 2008,77,140,2,211,106,112,112,0,9
RbCbzN5KlDkNzNYjqvVT1Q,Becky S.,"Chicago, IL",May 2009,0,5,0,6,3,6,0,0,0
2JWNu9iUXrbckE6FJdzvgg,Laura Seriously? H.,"Oak Park, IL",December 2008,11,26,0,18,8,6,9,1,2
R5LQaWQWzsQMFmV8046sQQ,Matt the bearded F.,"Chicago, IL",January 2011,21,13,0,3,5,1,0,0,0
NVZc_Lgrq4Br90Rw43U3nQ,J Kuch K.,"Chicago, IL",November 2008,10,40,3,41,10,31,1,0,0
CwwkGkBICQ9rw6Z3H9PqJg,Mike Gibby G.,"Atlanta, GA",March 2010,25,60,8,36,20,5,14,13,0
GCOZkJN8SXqk9shkpkfovA,Philip D.,"Akron, OH",July 2008,12,35,4,28,11,10,1,26,1
mWd4Hq3awmAYhSy5zvDkag,Linda LC C.,"Chicago, IL",September 2009,3,9,0,8,4,1,1,0,1
U6bJ_vdU-izD_1B2RfREWA,Paige T.,"East Lansing, MI",May 2012,0,18,0,1,0,0,0,3,0
JTjbWsSYHvaTsgALd9_P8g,Derek M.,"Chicago, IL",March 2009,0,20,0,14,2,0,0,0,0
j18d7Zpn1VCrg2bYx8_XTw,Sebastianna S.,"Malvern, PA",May 2007,0,7,1,7,1,3,0,0,0
VP5If_-BFG2-bpJY4aLygQ,kevin C.,"Chicago, IL",October 2007,7,62,0,38,19,32,5,3,1
1iXjfMaJGgYsOfIK1Ks8Ww,Quan L.,"Chicago, IL",May 2011,20,10,0,3,3,3,0,13,0
K1GhFuPtt0fzj49QKB4Q9g,Matt S.,"Chicago, IL",June 2010,8,22,0,31,17,5,1,9,2
VfWR214Q5Ydj9W5MwiO6Pw,Jennifer S.,"Reno, NV",August 2011,8,10,0,15,4,5,2,0,0
joUWJ4WCUJipSEH9fzwcDg,Lindsey B.,"Chicago, IL",August 2011,0,6,0,2,0,1,0,0,0
yFNvi8FFfSWC0trTYEcgFw,Andy F.,"Chicago, IL",May 2011,2,18,1,12,0,2,0,0,1
N2twhnsGNsKH3mov-cLc2Q,Carrie P.,"Chicago, IL",July 2010,1,6,1,5,3,1,1,0,0
Lul9mSGPgmN9KyZmgknhdg,Kathy R.,"Highland, IN",August 2007,11,96,11,79,32,16,10,3,1
MLfh9_6Pdgrx_zdqfguOeg,Allegra Legs K.,"Chicago, IL",March 2011,21,19,0,15,7,4,3,0,0
kt2XfOVLakufrMxXqzGyjw,J. Chuck Neighbor of the North K.,"Chicago, IL",April 2011,2,58,1,30,5,6,0,0,0
gVmJ-EEmdmDac_kS-xS-dg,Kenneth B.,"Chicago, IL",June 2008,0,11,0,15,1,3,0,0,0
pVXARmZ1vktgoPlbM_ggKQ,Atticus knuckles hagraven B.,"Chicago, IL",June 2012,0,5,0,0,0,0,0,0,0
uzbB-Die29fujlgKpM2_PA,Mike MVP V.,"Chicago, IL",June 2011,0,1,0,1,1,1,0,0,0
m_Se2zpli42DtKwpfgYvQA,Katie V.,"Chicago, IL",July 2012,4,4,0,2,1,1,0,0,0
vVMxwnoiWY7YAp8rAkdeDQ,Lbreeze Y.,"Chicago, IL",July 2008,0,38,1,23,7,6,2,0,0
gCto4hh1fNSuMGobcmzToA,Marty K.,"Chicago, IL",August 2010,2,2,0,1,0,0,0,0,0
2XbSltF9BGHPCZuSpIxLow,Amanda P.,"Chicago, IL",March 2012,0,2,0,1,1,0,0,0,0
fs_vFmxMJrIxT1F4aonk0g,Kiki M.,"Chicago, IL",January 2010,24,150,9,203,88,176,19,0,5
5ZvToCRLjMpMtNsbVdelcg,Debbie B.,"Dayton, OH",April 2010,15,39,2,29,15,4,15,22,1
2iS1vg5TYpV_iEiNC8osTg,Peter Harpoon (3 Stars = good review) P.,"Indianapolis, IN",April 2009,33,131,3,113,41,23,27,0,3
bvtACOqAQkXrEsgTcAH-Lg,Michael N.,"Winnetka, IL",December 2009,16,72,3,38,29,63,17,23,1
NAhqSA74awn7302BEXu2iw,Andy D.,IL,February 2007,0,30,4,44,19,5,5,0,1
4NbI9ZypLpw4GZg1q0Ktyw,Lorrie P.,"Sandwich, IL",March 2011,0,7,2,8,1,0,0,0,0
8lyhHHTAdzWBqNRiypm7VA,Lady J.,"Chicago, IL",March 2009,3,22,0,19,11,13,1,0,0
lJSsC_FshZE8h8_FAXoWhw,Linda M.,"Chicago, IL",September 2008,14,54,2,20,13,12,5,5,0
Gjv6BnBmkUa18BReQ2m6fQ,Daniel Monkey M.,"Chicago, IL",December 2008,39,2,0,14,2,5,0,0,0
gghESxwjBOUzvWjHJBTlCw,Jonathan Jon K.,"Seattle, WA",June 2008,20,249,1,193,75,27,47,0,5
fiEXkb3gZt47MFP3Uri16Q,Jennifer B.,"Chicago, IL",January 2009,3,12,0,10,3,1,2,0,0
H1SRFSZpbLANKAK7FKDfLQ,Helen A.,"Chicago, IL",April 2010,0,5,0,0,0,0,0,0,0
lHrtusPW_WAjlXY1apLpbw,M K.,"Chicago, IL",April 2012,0,4,0,4,0,0,0,0,0
FSaEaGdRUED4pWb9yD3N8w,Brian Chew's B.,"Valparaiso, IN",February 2012,0,8,1,4,0,2,0,1,0
WPB8yGhBbwWWZwrORAdFJA,Haiku-Project Haiku Project H.,"Los Angeles, CA",April 2010,241,222,4,223,137,342,29,0,18
G80Jc_sAsbGkFt_dzYCFHQ,Lisa Lis S. S.,"Downers Grove, IL",February 2010,0,21,0,2,1,0,1,0,0
_geE7seY7yZW1pOA28mhyw,Grace B.,"Chicago, IL",October 2010,0,4,0,4,0,1,0,0,0
0NxVTtQuwdlrCfK-uBNbMA,David Cricketdaddy W.,"Dallas, TX",August 2010,1,27,2,6,3,1,1,0,0
dSSQFnLkX3dcGoiibZPxFA,Liz A.,"Chicago, IL",June 2009,2,48,0,28,7,6,0,0,0
xb0iKj20NM5O4LkBw2U81w,Ken The Dude W.,"Chicago, IL",July 2010,108,5,1,6,2,2,0,0,0
GYcyvG5_2u1r2eYaWF0Z3w,Nate B.,"Chicago, IL",April 2011,27,16,0,3,0,2,1,24,1
pTtJJkG0aAmSYMIWEP3Ajw,Stephen H.,"Winnetka, IL",February 2012,4,5,0,1,1,0,0,0,0
eSx4K742fGzQTr7b6_7LCg,I old man's name B.,"Chicago, IL",May 2008,50,65,5,107,51,82,8,1,1
TvUPvw879ANrRWY6RIdv-Q,Patrick K.,"Chicago, IL",September 2011,0,25,0,5,1,1,0,0,0
x8RtrIyKR7rqnAcbdwtYGA,Lisa T.,"Chicago, IL",February 2010,0,10,0,0,0,0,0,0,0
dLfOtEEBXOnQOa-rrRo4ww,Linda take the 15 to the 91 to the 55 D.,"Huntington Beach, CA",April 2010,351,167,3,553,458,610,596,319,27
eX09h4E6BIHYhGg_TcR_aQ,Carl B.,"Chicago, IL",February 2008,3,21,0,44,32,36,1,0,1
9urf9uT1i2N7pM3tkgpI4w,Lisa M.,"Atlanta, GA",March 2011,24,48,2,48,10,6,10,12,2
N6fd74hXuof4CQPFhOFoQw,Kymberly S.,"Chicago, IL",May 2008,8,36,1,17,13,9,4,0,0
mQ3KRljuw3uAx_AbR1GKfw,Tina F.,"Chicago, IL",December 2010,3,19,0,18,6,7,0,0,0
6Qp4l1_uaZJc_7yZNNbxAQ,Lauren O.,"Chicago, IL",August 2011,5,13,0,4,1,2,0,0,0
37mqa1jqgrDhG2cglQR7oA,Matt K.,"Chicago, IL",September 2008,45,21,1,13,8,2,1,147,0
CT2cOkOYX3IcjM8NBJkwHA,Jaime M.,"Chicago, IL",July 2010,0,37,0,15,5,4,2,0,0
j5yfS1QjGwNLQ0h4_wDyxg,Alexis B.,"Los Angeles, CA",May 2008,173,182,3,111,79,52,67,86,3
C_F1NFhKbAE9SmfHOsXgRw,Katie K$ Millionaire T.,"Chicago, IL",November 2009,18,103,3,111,29,90,11,19,5
ue2Gs7FgUM_aw-JUVqS-6w,SAW W.,"Orland Park, IL",August 2011,0,4,0,8,3,0,0,0,1
PcMREI0dNiBPQpy9uHPBaQ,Chicago. L.,"Chicago, IL",December 2010,0,12,0,11,3,0,0,0,0
_p2A-16ordZ-lE4P10-iwQ,Megan S.,"Chicago, IL",August 2008,16,6,0,5,0,1,1,0,0
W7Kz2IfXL6aVsFXnFWSwrg,Sue S.,"St Paul, MN",November 2011,18,104,5,85,48,28,46,5,1
6rb0JzTRvGMUFi3-v0c6Hw,Stephanie B.,"Rancho Palos Verdes, CA",November 2010,78,513,14,427,149,124,50,40,5
qZnWv6Gw4bPW_R57KzwjmA,Arlene C.,"Naperville, IL",July 2011,3,11,0,4,0,2,1,0,0
pdoLL1OZCvBoHsxcWFZL4Q,Kelly R.,"Chicago, IL",January 2009,80,42,1,73,36,16,7,0,7
_Nr5NPL3P4sppe5ZEIrPoA,Candice Always On Her Best Behavior T.,"Chicago, IL",April 2009,1,5,0,4,1,0,0,0,0
4iLviwoGLl4HXkSVm5QLAA,Arthur Alaska Copperriverman H.,"Panama City Beach, FL",December 2011,1,28,6,10,1,1,1,4,2
0wBTSc0i-QFVDa_uRLzoZg,Jesse Jess B.,"Cleveland, OH",December 2010,15,30,0,13,5,9,2,21,1
NjLCWXprTzbyVQkYW5GmCg,Phillip S.,"Chicago, IL",November 2009,1,6,0,7,0,3,0,1,0
vZ9ZD_tOrZ6tWtsHQa5gsA,Jim M.,"Chicago, IL",March 2012,1,17,0,5,0,2,2,0,0
jSmWqh77tmga-wl1GtYong,Stefanee Sparkles H.,"Chicago, IL",November 2009,37,47,2,97,67,82,73,0,9
hRQP0YeT3Ln6AZdnBbuhKA,Chris G.,"Chicago, IL",January 2012,8,2,0,0,0,0,0,0,0
W_QtTjVc8dOB3YUqUkrrRw,Alfredo P.,"Chicago, IL",August 2010,14,5,0,7,1,2,0,0,0
lqNeBgMm-eNhyE-EK7ZeXQ,Ronnie In Search of Place to Drink-Sling L.,"Chicago, IL",January 2009,59,115,34,271,168,241,64,0,4
uGtS7MJiZOksf-oXa7zdGA,Dominick Dom Nom Nominick C.,"Chicago, IL",June 2010,72,40,1,37,30,80,20,28,4
mI70ySvobyD_Rxv4F950bQ,Jeff B.,"Chicago, IL",August 2011,10,25,1,37,10,19,3,0,7
0-5TX642mhfhotmvN5t3YA,T M.,"Chicago, IL",May 2007,85,120,10,535,395,283,341,0,13
8obFiNGAru-D2CDhY2PLUQ,Karisa B.,"Chicago, IL",August 2011,0,9,1,10,3,3,0,1,1
